time,x_cg,z_cg,theta_deg,vx,vz,omega,thrust,vane_angle_deg,target_x,target_z,theta_target_deg,omega_target,ax_target,thrust_cmd,vane_angle_cmd_deg,thrust_force_x,thrust_force_z,vane_force_x,vane_force_z,drag_force_x,drag_force_z,total_force_x,total_force_z,vane_moment,damping_moment,total_moment,x_ddot,z_ddot,theta_ddot,desired_moment,rate_error,rate_p,rate_i,rate_d,rate_ff,mixer_unattainable_moment,motor_saturated,servo_angle_saturated,servo_rate_saturated,mixer_saturated
0.515,0.16695926177572556,0.9985934018708592,1.8625164247798949,0.5423087111797623,0.003005860044506144,-0.33089175104248036,14.74941417796296,0.35702363478077814,0.0,1.0,-4.2563780167198955,-0.7475639821030571,-0.730106991718319,14.717399534414234,0.3060876103999535,0.4793754183921606,14.741621952869911,0.06889391544506351,-0.00224032671891453,-0.05423087111797623,-0.0003005860044506144,0.49403846271924784,0.02408104014654709,-0.017232582962877045,0.013235670041699215,-0.00399691292117783,0.32935897514616524,0.016054026764364727,-0.12298193603624093,-0.014774036299767042,-0.4166722310605767,-0.014583528087120186,-0.003932684973050815,0.0037421767604039593,-0.0,-1.734723475976807e-18,0,0,0,0
0.52,0.16967903930600303,0.9986088325217508,1.767546762080476,0.5439555060554931,0.0030861301783279677,-0.33150666072266155,14.747413262741164,0.350656631733175,0.0,1.0,-4.279537033439748,-0.7387906566307652,-0.734094288105845,14.716005725631591,0.2994707060969318,0.454878324257797,14.740396319373316,0.06765966578633437,-0.0020879299800291157,-0.05439555060554932,-0.00030861301783279677,0.468142439438582,0.0229997763754547,-0.01692296853746405,0.013260266428906462,-0.003662702108557587,0.31209495962572137,0.015333184250303134,-0.11269852641715651,-0.014452694968640604,-0.4072839959081036,-0.014254939856783628,-0.00395304917284622,0.003755294060989245,-0.0,0.0,0,0,0,0
0.525,0.17240661921027114,0.9986246465022487,1.6724156706330306,0.5455159808536217,0.0031627960995794834,-0.3320701533547473,14.745450291671816,0.34425839102864464,0.0,1.0,-4.302179449182551,-0.7299344942005686,-0.737992874307201,14.714669460935154,0.29283008659887155,0.4303461908347325,14.739169123807436,0.06641958653999719,-0.0019392827251121171,-0.054551598085362175,-0.00031627960995794834,0.4422141792893675,0.02191356147236523,-0.016611972891622653,0.013282806134189893,-0.0033291667574327603,0.2948094528595783,0.014609040981576818,-0.10243590022870032,-0.014130332294579306,-0.39786434084582123,-0.013925251929603744,-0.003972942389888511,0.003767862024912949,-0.0,-1.734723475976807e-18,0,0,0,0
0.53,0.17514156935086075,0.9986408257087711,1.5771378505667422,0.5469900281179196,0.0032358413044873673,-0.33258233285589084,14.743526489750774,0.337829852974923,0.0,1.0,-4.324302654553332,-0.7209969719743188,-0.7418022864104002,14.713391295519518,0.2861667341621326,0.4057827224981698,14.737941299113142,0.0651738651329755,-0.0017944452276369672,-0.054699002811791964,-0.00032358413044873674,0.4162575848193534,0.020823269755057452,-0.016299640966226582,0.013303293314235633,-0.002996347651990949,0.2775050565462356,0.013882179836704969,-0.09219531236895227,-0.013806994800032096,-0.38841463911842794,-0.01359451236914498,-0.003992363121844433,0.003779880690957316,-0.0,0.0,0,0,0,0
0.535,0.17788345711786402,0.9986573519697894,1.4817279704432131,0.5483775534006509,0.003305252203670892,-0.3330433094177356,14.74164304011132,0.3313719631233242,0.0,1.0,-4.34590412051301,-0.7119795730744745,-0.7455220744350073,14.712171743317315,0.27948163432457773,0.3811916049906228,14.736713761295196,0.06392268955803132,-0.0016534753285322485,-0.05483775534006509,-0.00033052522036708924,0.39027653920858907,0.01972976074629567,-0.01598601775965975,0.013321732376709423,-0.0026642853829503266,0.2601843594723927,0.01315317383086378,-0.08197801178308697,-0.013482728978337508,-0.3789362636567389,-0.013262769227985862,-0.004011309935027269,0.003791350184675624,-0.0,0.0,0,0,0,0
0.54,0.18063184949385408,0.9986742070601535,1.386200665467483,0.5496784751980128,0.003371018072825211,-0.33345319947665103,14.739801084061694,0.32488567202348084,0.0,1.0,-4.366981398160983,-0.7028837863389894,-0.7491518023128975,14.711011277172208,0.2727757756599727,0.35657650528719564,14.735487409433848,0.0626662483296134,-0.0015164284158342364,-0.054967847519801286,-0.00033710180728252113,0.3642749060970078,0.018633879210730456,-0.015671148320339202,0.013338127979066042,-0.0023330203412731607,0.2428499373980052,0.01242258614048697,-0.0717852412699434,-0.013157581286792027,-0.3694305868623384,-0.012930070540181844,-0.004029781464370386,0.0038022707177602032,-0.0,0.0,0,0,0,0
0.545,0.1833863131182791,0.9986913727151712,1.2905705357078503,0.5508927248850028,0.003433131003527646,-0.3338121256830007,14.738001721131102,0.31837193497804234,0.0,1.0,-4.387532118513975,-0.6937111060768006,-0.7526910478681266,14.709910329025224,0.26605014953035194,0.3319410714696898,14.734263125692268,0.06140473044002103,-0.0013833574059110203,-0.05508927248850029,-0.0003433131003527646,0.33825652942121054,0.017536455186003302,-0.015355077739391565,0.013352485027320029,-0.0020025927120715364,0.2255043529474737,0.011690970124002201,-0.06161823729450881,-0.012831598139757691,-0.3598989803937999,-0.012596464313782998,-0.004047776413390076,0.0038126425874153826,-0.0,0.0,0,0,0,0
0.55,0.18614641435152782,0.9987088306444419,1.1948521443247673,0.5520202466497403,0.003491585854147657,-0.3341202168694733,14.736246009124486,0.3118317117970811,0.0,1.0,-4.407553992281433,-0.6844630318239942,-0.7561394027959365,14.708869290114388,0.2593057498370043,0.3072889326092234,14.733041775320302,0.06013832531583374,-0.001254312726253505,-0.05520202466497403,-0.00034915858541476573,0.3122252332600831,0.016438304008634406,-0.015037851143465219,0.013364808674778933,-0.0016730424686862855,0.20815015550672208,0.010958869339089605,-0.051478229805731864,-0.012504825901834406,-0.35034281495452085,-0.012261998523408231,-0.004065293554137802,0.0038224661757116254,-0.0,-1.734723475976807e-18,0,0,0,0
0.555,0.18891171933866419,0.9987265625454461,1.0990600158090675,0.5530609974272739,0.0035463802008431048,-0.33437760801850197,14.734534964186354,0.30526596655207144,0.0,1.0,-4.427044809637773,-0.675141068100757,-0.7594964726409328,14.707888511187656,0.2525435727705705,0.28262369865703785,14.731824206655046,0.05886722277457971,-0.0011293422998289449,-0.05530609974272739,-0.0003546380200843105,0.2861848216888902,0.015340226335134075,-0.014719513687665981,0.013375104320740079,-0.0013444093669259024,0.1907898811259268,0.01022681755675605,-0.04136644205925853,-0.012177310881114524,-0.34076346008225505,-0.011926721102878929,-0.004082331727141914,0.00383174194890632,-0.0,0.0,0,0,0,0
0.56,0.1916817940728287,0.9987445501168892,1.0032086342297812,0.5540149468329035,0.003597514288626885,-0.33458444022879824,14.732869560873935,0.2986756673293839,0.0,1.0,-4.446002439991722,-0.6657467241691162,-0.7627618767744568,14.706968302729075,0.24576461655946633,0.25794896034316234,14.730611251118658,0.0575916129816292,-0.0010084915309925694,-0.05540149468329036,-0.00035975142886268853,0.26013907864150115,0.01424300815880297,-0.014400110548607441,0.01338337760915193,-0.001016732939455511,0.17342605242766743,0.009495338772535314,-0.03128409044478495,-0.011849099322475213,-0.33116228394031794,-0.011590679937911129,-0.0040988898413389305,0.003840470456774847,-0.0,0.0,0,0,0,0
0.5650000000000001,0.19445620445830392,0.9987627750718017,0.9073124414917848,0.5548820770950419,0.0036449909824895614,-0.33474086068102216,14.73125073223988,0.2920617859831442,0.0,1.0,-4.464424831753078,-0.6562815137915754,-0.7659352483711893,14.706108935198142,0.23896988121778723,0.23326828908259972,14.729403723213865,0.056311686407281944,-0.000891803292952066,-0.05548820770950419,-0.0003644990982489562,0.2340917677803775,0.013147420822664983,-0.014079686917562706,0.013389634427240886,-0.0006900524903218196,0.15606117852025167,0.00876494721510999,-0.02123238431759445,-0.011520237400957945,-0.32154065311055324,-0.011253922858869364,-0.004114966873994458,0.0038486523319058775,-0.0,0.0,0,0,0,0
0.5700000000000001,0.19723451637324213,0.9987812191503945,0.8113858356035286,0.5556623829876431,0.0036888157185651113,-0.3348470226026101,14.729679369924773,0.28542529788747456,0.0,1.0,-4.482310012097064,-0.6467469549906943,-0.7690162343850012,14.70531063928227,0.232160368292298,0.2085852368886915,14.728202420517567,0.05502763378404771,-0.000779317916779854,-0.055566238298764316,-0.00036888157185651114,0.2080466323739749,0.012054221028930095,-0.013758287993711923,0.013393880904104405,-0.0003644070896075182,0.13869775491598327,0.008036147352620064,-0.011212525834077483,-0.011190771215209203,-0.3118999323880842,-0.010916497633582949,-0.004130561870613862,0.0038562882889876084,-0.0,0.0,0,0,0,0
0.5750000000000001,0.20001629573205323,0.9987998641326712,0.7154431689550731,0.556355871762223,0.003728996455328212,-0.33490308523178053,14.728156324259617,0.2787671816880775,0.0,1.0,-4.499656086726603,-0.6371445698096561,-0.7720044955240879,14.704573606162343,0.22533708060870045,0.18390333629331576,14.727008123672938,0.05373964606410942,-0.0006710731819673137,-0.0556355871762223,-0.0003728996455328212,0.18200739518120287,0.010964150845437847,-0.013435958977477442,0.013396123409271222,-3.983556820622014e-05,0.12133826345413525,0.0073094338969585644,-0.0012257097909606197,-0.010860746780984924,-0.30224148457787553,-0.010578451960225645,-0.004145673944842756,0.003863379124083477,-0.0,0.0,0,0,0,0
0.58,0.2028011085474507,0.9988186918507953,0.6194987466066693,0.5569625630794937,0.003765543624813005,-0.33490921378073535,14.726682404378536,0.27208841905315534,0.0,1.0,-4.5164612396326955,-0.6274758840739163,-0.7748997062254036,14.703897987791235,0.21850102201778393,0.15922610027356873,14.725821596380422,0.052447914376962626,-0.0005671043085146757,-0.05569625630794937,-0.0003765543624813005,0.155977758342582,0.009877937709427017,-0.013112745063939555,0.013396368551229415,0.0002836234872898597,0.103985172228388,0.006585291806284678,0.008726876531995683,-0.010530210024740918,-0.29256667029318095,-0.010239833460261335,-0.004160302278357415,0.003869925713877831,-0.0,0.0,0,0,0,0
0.585,0.20558852099215388,0.9988376842012145,0.5235668245881058,0.5574824889406356,0.0037984700838444283,-0.3348655793980754,14.72525837834183,0.2653899944237339,0.0,1.0,-4.5327237328531425,-0.617742427153944,-0.7777015546284223,14.703283897185253,0.2116531971409077,0.13455702218457447,14.72464358538797,0.05115262998724001,-0.00046744395054985845,-0.05574824889406356,-0.0003798470083844429,0.1299614032777509,0.008796294429035628,-0.012788691436329576,0.013394623175923015,0.0006059317395934391,0.0866409355185006,0.005864196286023752,0.01864405352595197,-0.010199206777275682,-0.28287684775586863,-0.009900689671455402,-0.004174446120745208,0.0038759290149249282,-0.0,0.0,0,0,0,0
0.59,0.20837809946024502,0.9988568231565409,0.4276616082090436,0.5579156936182281,0.003827791065274547,-0.3347723591304456,14.723884973269543,0.2586728947633806,0.0,1.0,-4.548441906229837,-0.6079457317291368,-0.780409742548247,14.702731408728365,0.20479461111564312,0.10989957569806738,14.723474820480865,0.04985398425271346,-0.0003721221914686849,-0.055791569361822814,-0.00038277910652745475,0.10396199058895803,0.007719919182869571,-0.012463843259592888,0.013390894365217825,0.0009270511056249375,0.06930799372597202,0.005146612788579714,0.02852464940384423,-0.009867782767458352,-0.2731733725986912,-0.009561068040954192,-0.004188104789375142,0.003881390062870982,-0.0,0.0,0,0,0,0
0.595,0.21116941062817932,0.998876090777187,0.33179725038055474,0.558262233586858,0.003853524129217446,-0.33462973588342637,14.72256287548572,0.2519381093074134,0.0,1.0,-4.563614177164821,-0.5980873335529582,-0.7830239854480873,14.702240558489173,0.19792626934144728,0.08525721474638805,14.722316014471502,0.048552168582486566,-0.00028116654058851813,-0.055826223358685804,-0.0003853524129217446,0.07798315997018879,0.0066494955179921674,-0.012138245674019738,0.013385189435337055,0.0012469437613173168,0.05198877331345919,0.004432997011994779,0.038367500348225135,-0.009535983616028485,-0.2634575976695318,-0.009221015918433615,-0.004201277669258619,0.0038863099716637483,-0.0,0.0,0,0,0,0
0.6,0.21396202151544644,0.9988954692227584,0.23598784994807637,0.5585221774534253,0.00387568911427742,-0.33443789838168525,14.721292730673435,0.24518662931166765,0.0,1.0,-4.578239040375299,-0.5881687712193369,-0.7855440124111249,14.701811344550485,0.19104917722549003,0.060633373471532234,14.721167863189386,0.04724737439538427,-0.00019460193130655485,-0.055852217745342526,-0.000387568911427742,0.05202853012157398,0.005585692346651435,-0.011811943788940077,0.01337751593526741,0.0015655721463273334,0.03468568674771599,0.003723794897767623,0.04817145065622564,-0.009203854829466231,-0.2537308728376516,-0.008880580549317807,-0.004213964212900502,0.0038906899327520784,-0.0,0.0,0,0,0,0
0.605,0.21675549954488227,0.9989149407632022,0.14024745003598865,0.5586956058871638,0.0038943080887662578,-0.33419704112840415,14.72007514404075,0.23841944780089547,0.0,1.0,-4.592315067647802,-0.578191585930381,-0.787969566111786,14.7014437273514,0.18416433992893072,0.036031466178891025,14.720031045471723,0.045939793078547,-0.00011245072075334558,-0.05586956058871639,-0.0003894308088766258,0.026101698668721647,0.004529163942093603,-0.011484982676478862,0.013367881645136167,0.0018828989686573046,0.01740113244581443,0.003019442628062402,0.057935352881763214,-0.008871441793939889,-0.24399454480197685,-0.008539809068069192,-0.004226163940140601,0.003894531214269903,-0.0,0.0,0,0,0,0
0.61,0.21954941260262922,0.9989344877897117,0.044590036404019054,0.5587826115493929,0.0039094053019065695,-0.3339073643639953,14.718910680497666,0.23163755931689986,0.0,1.0,-4.605840907591678,-0.5681573212654696,-0.7903004027864357,14.701137630041782,0.17727276211390952,0.011454887295320088,14.718906223154807,0.04462961594624212,-3.473269093143585e-05,-0.055878261154939296,-0.000390940530190657,0.00020624208662291255,0.003480549933685258,-0.011157407365369677,0.013356294574559812,0.0021988872091901358,0.00013749472441527502,0.0023203666224568386,0.0676580679750811,-0.008538789769336239,-0.23424995690147427,-0.0081987484915516,-0.0042378764379856744,0.0038978351602010353,-0.0,0.0,0,0,0,0
0.615,0.2223433290977443,0.9989540928253868,-0.050970464184326,0.5587832990230149,0.0039210071350188535,-0.3335690740241199,14.717799864844174,0.22484195966652606,0.0,1.0,-4.6188152853920466,-0.558067522951724,-0.792536292203512,14.700892938848995,0.17037544769091856,-0.013092988668824137,14.717794041066579,0.04331703419890831,3.8534948671715044e-05,-0.055878329902301495,-0.0003921007135018854,-0.02565428437221732,0.002440475301749335,-0.010829262834825314,0.013342762960964797,0.0025135001261394826,-0.01710285624814488,0.0016269835344995566,0.07733846541967639,-0.008205943883350143,-0.22449844892760412,-0.007857445712466144,-0.004249101360432055,0.0039006031895480577,-0.0,0.0,0,0,0,0
0.62,0.22513681802145316,0.9989737385356503,-0.1464201855811069,0.5586977847417742,0.003929142052691351,-0.3331823816970215,14.716743181969475,0.21803364566957512,0.0,1.0,-4.6312370025624086,-0.5479237386359501,-0.7946770176331143,14.700709503456785,0.1634733995674931,-0.037608807154043356,14.71669512702052,0.04200223888243774,0.00010733755700811835,-0.05586977847417743,-0.00039291420526913514,-0.051476346745783046,0.0014095503722589494,-0.010500594008461227,0.013327295267880861,0.0028267012594196343,-0.034317564497188695,0.000939700248172633,0.08697542336675797,-0.007872949125671293,-0.2147413569389286,-0.007515947492862502,-0.004259838428279001,0.0039028367954702103,-0.0,0.0,0,0,0,0
0.625,0.2279294490060496,0.9989934077384199,-0.24174532386088082,0.5585261969192883,0.003933840553932214,-0.33274750458018776,14.715741077062432,0.21121361490681484,0.0,1.0,-4.643104936697026,-0.5377275176580567,-0.7967223758160569,14.700587137396186,0.15656761939767783,-0.0620892335828121,14.715610091811202,0.04068542084772103,0.00017166305594321763,-0.05585261969192883,-0.00039338405539322146,-0.0772564324270199,0.0003883708117514913,-0.010171445748272924,0.013309900183207511,0.003138454434934587,-0.051504288284679935,0.0002589138745009942,0.09656782876721806,-0.00753985034223445,-0.20498001307786895,-0.007174300457725414,-0.004270087428932894,0.0039045375444238585,-0.0,0.0,0,0,0,0
0.63,0.23072079238343893,0.9990130834140365,-0.3369321389150272,0.5582686754778649,0.003935135123304719,-0.3322646654363517,14.714793955833292,0.20438286546817272,0.0,1.0,-4.65441804122321,-0.5274804108260129,-0.7986721769324026,14.700525618448282,0.14965910733292667,-0.08653095338780742,14.714539529211704,0.03936677071046272,0.00023150192329246769,-0.055826867547786485,-0.00039351351233047195,-0.10299105022513119,-0.0006224823773345919,-0.009841862848664099,0.013290586617454067,0.003448723768789968,-0.06866070015008746,-0.0004149882515563946,0.10611457750122978,-0.007206692229557438,-0.19521574538966124,-0.006832551088638144,-0.004279848216202377,0.0039057070752830827,-0.0,-8.673617379884035e-19,0,0,0,0
0.635,0.2335104192433245,0.9990327487149467,-0.43196695603328267,0.5579253719771144,0.003933060182046937,-0.33173409254884556,14.713902184746729,0.19754239570126697,0.0,1.0,-4.665175345153645,-0.5171839701923693,-0.8005262445694855,14.7005246890587,0.14274886177429766,-0.11093067203761112,14.713484015973098,0.038046478811288045,0.0002868471844342969,-0.05579253719771145,-0.0003933060182046937,-0.12867673042403452,-0.0016224428606730862,-0.009511890030525636,0.013269363701953822,0.0037574736714281864,-0.08578448694935635,-0.0010816285737820575,0.11561457450548265,-0.006873519329152874,-0.18544987764352372,-0.006490745717523331,-0.004289120710084553,0.00390634709845501,-0.0,0.0,0,0,0,0
0.64,0.23629790149103633,0.9990523869751426,-0.526836167472304,0.5574964495423677,0.0039276520391780265,-0.33115601967631814,14.713066091266228,0.19069320396039582,0.0,1.0,-4.67537595283884,-0.5068397488323733,-0.8022844156894335,14.700584056763697,0.13583787912616385,-0.13528511506023932,14.71244411182626,0.036724735176154856,0.00033769440251394165,-0.05574964495423677,-0.00039276520391780267,-0.15431002483832124,-0.0026109589751435874,-0.00918157193536391,0.013246240787052726,0.004064668851688815,-0.10287334989221415,-0.0017406393167623917,0.1250667338981174,-0.006540376022016849,-0.17568372915605512,-0.00614893052046193,-0.004297904896542356,0.003906459394987438,-0.0,0.0,0,0,0,0
0.645,0.23908281190500086,0.9990719817193556,-0.6215262340110792,0.5569820827929066,0.003918948842594214,-0.33053068600682756,14.71228596410982,0.18383628835611682,0.0,1.0,-4.685019043719835,-0.4964493006237327,-0.8039465405961981,14.700703394627688,0.12892715355180703,-0.1595910280648514,14.711420359486162,0.03540172947708605,0.00038404166725334823,-0.055698208279290666,-0.00039189488425942144,-0.179887506867056,-0.0035874937308440235,-0.008850953119477338,0.013221227440273103,0.004370274320795765,-0.11992500457803734,-0.002391662487229349,0.13446997910140815,-0.006207306523204897,-0.16591861461690516,-0.005807151511591681,-0.004306200827273201,0.0039060458156599865,-0.0,-8.673617379884035e-19,0,0,0,0
0.65,0.24186472419385094,0.9990915166720065,-0.7160236864930113,0.5563824577700164,0.0039069905301580676,-0.32985833611132054,14.711562053517186,0.1769726465055781,0.0,1.0,-4.6941038720812305,-0.48601418002802976,-0.8055124829020989,14.700882341692008,0.12201767673063545,-0.18384517676198675,14.71041328465887,0.034077650993243856,0.00042588958238310256,-0.05563824577700164,-0.0003906990530158068,-0.20540577154574452,-0.0045515248117631284,-0.008520078048181676,0.013194333444452823,0.0046742553962711465,-0.13693718103049635,-0.0030343498745087523,0.14382324296218912,-0.005874354876475486,-0.15615584391670922,-0.0054654545370848235,-0.004314008619469036,0.0039051082800783733,-0.0,0.0,0,0,0,0
0.655,0.24464321305317527,0.9991109757659103,-0.810315127354503,0.5556977718648639,0.003891818780785524,-0.32913921989650957,14.710894571528112,0.17010327528371028,0.0,1.0,-4.702629766804614,-0.47553594187386317,-0.8069821194938906,14.701120503434863,0.11511043761784048,-0.20804434698267446,14.709423396051383,0.03275268857235639,0.00046324125171296317,-0.055569777186486397,-0.0003891818780785524,-0.23086143559680447,-0.005502544574981875,-0.008188991090081905,0.013165568795860384,0.0049765777057784785,-0.15390762373120298,-0.003668363049987917,0.15312546787010703,-0.005541564949033026,-0.1463967219773536,-0.005123885269207376,-0.004321328455567904,0.003903648775742252,-0.0,-8.673617379884035e-19,0,0,0,0
0.66,0.24741785422190632,0.999130343150738,-0.9043872321398714,0.5549282337462079,0.0038734769655355845,-0.32837359255715903,14.710283692272284,0.16322917057547656,0.0,1.0,-4.710596131122481,-0.4650161411416849,-0.8083553404983538,14.70141745224213,0.10820642220568705,-0.23218534469675647,14.708451185384542,0.03142703059252409,0.000496102263858446,-0.055492823374620796,-0.00038734769655355845,-0.2562511374788532,-0.0064400600481538785,-0.007857736511392968,0.013134943702286362,0.005277207190893394,-0.1708340916525688,-0.004293373365435919,0.1623756058736429,-0.005208980426324436,-0.13664254858452585,-0.004782489200458405,-0.00432816058299713,0.003901669357131099,-0.0,0.0,0,0,0,0
0.665,0.25018822453834605,0.9991496032012316,-0.9982267510024291,0.5540740632879451,0.003852010098708405,-0.3275617145277908,14.7097295522704,0.15635132702925286,0.0,1.0,-4.718002442372664,-0.45445633275041164,-0.8096320492474165,14.70177272788904,0.101306613287597,-0.25626499603075986,14.707497127409084,0.03010086492440882,0.0005244806756413048,-0.05540740632879451,-0.00038520100987084053,-0.2815715374351455,-0.007363592925144559,-0.007526358470305486,0.013102468581111634,0.005576110110806148,-0.187714358290097,-0.004909061950096372,0.17157261879403532,-0.004876644806937981,-0.12689461822262083,-0.004441311637791729,-0.004334505313908261,0.0038991721447620086,-0.0,0.0,0,0,0,0
0.67,0.2529539019958285,0.9991687405251763,-1.091820510191564,0.5531354914964945,0.0038274647889579233,-0.32670385143382064,14.709232250746565,0.14947073781154588,0.0,1.0,-4.7248482517533645,-0.4438580713458302,-0.8108121622428068,14.702185838032381,0.0944119902246587,-0.2802801472856496,14.706561679925066,0.028774378893834923,0.0005483869941827376,-0.055313549149649456,-0.0003827464788957924,-0.30681931754146413,-0.008272679559646714,-0.0071949010113993295,0.013068154057352826,0.005873253045953496,-0.20454621169430942,-0.0055151197064311425,0.18071547833703064,-0.004544601397579701,-0.11715421991200958,-0.004100397696920336,-0.004340363024903862,0.003896159324244497,-0.0,0.0,0,0,0,0
0.675,0.25571446579801865,0.9991877399711285,-1.185155413525664,0.552112760438023,0.0037998891904257675,-0.32580027404213546,14.708791849951929,0.14258839436318496,0.0,1.0,-4.731133184078787,-0.43322291109075906,-0.8118956091202404,14.702656258713198,0.0875235287142145,-0.30422766495478676,14.705645283804735,0.02744775924481689,0.0005678341577086746,-0.055211276043802306,-0.0003799889190425768,-0.3319911817537722,-0.009166870956599085,-0.006863408060104378,0.013032010961685419,0.006168602901581041,-0.2213274545025148,-0.0061112473043993904,0.18980316620249357,-0.004212893308103724,-0.10742263704862359,-0.003759792296701826,-0.004345734156756293,0.003892633145354396,-0.0,0.0,0,0,0,0
0.68,0.2584694964138462,0.999206586635898,-1.2782184438507231,0.5510061231655105,0.0037693329539037704,-0.324851258211123,14.70840837549951,0.13570528615706368,0.0,1.0,-4.736856937535405,-0.42255240545710304,-0.8128823326131385,14.703183434869663,0.08064220056220515,-0.32810443574241255,14.70474836301901,0.026121192103017037,0.0005828375150868597,-0.05510061231655105,-0.00037693329539037707,-0.35708385595594655,-0.010045732761293199,-0.0065319234172050746,0.012994050328444919,0.006462126911239844,-0.23805590397063103,-0.006697155174195466,0.19883467419199521,-0.0038815634466704816,-0.09770114724598006,-0.0034195401536093024,-0.004350619214118593,0.003888595921057414,-0.0,0.0,0,0,0,0
0.685,0.2612185756320745,0.9992252658717882,-1.370996664484481,0.5498158436456573,0.003735847178032793,-0.323857084840163,14.708081816710143,0.12882240045770635,0.0,1.0,-4.74201928343892,-0.4118481070196989,-0.8137722885158827,14.703766780860096,0.0737689734573506,-0.35190736658297056,14.70387132466767,0.024794862939674613,0.0005934148041168195,-0.05498158436456573,-0.0003735847178032793,-0.3820940880078617,-0.010908845246016466,-0.006200490753395022,0.012954283393606521,0.006753792640211499,-0.25472939200524114,-0.007272563497344311,0.20780900431419996,-0.003550654514933646,-0.08799102217953586,-0.0030796857762837556,-0.004355018765227569,0.003884050026577679,-0.0,0.0,0,0,0,0
0.6900000000000001,0.26396128661550267,0.9992437632935909,-1.4634772206459383,0.5485421966856311,0.0036994843605460716,-0.32281803981859203,14.707812126969515,0.12194072208266186,0.0,1.0,-4.746620065991846,-0.401111567252066,-0.8145654456465964,14.704405680995748,0.06690481074917938,-0.3756333846615753,14.703014559013374,0.023468956535995067,0.0005995861285934002,-0.05485421966856311,-0.0003699484360546072,-0.4070186477941434,-0.011755803294086726,-0.005869153603874813,0.01291272159274368,0.007043567988868868,-0.2713457651960956,-0.007837202196057817,0.21672516888827284,-0.0032202090033460686,-0.07829352743347395,-0.0027402734601715884,-0.004358933441599243,0.0038789978984247633,-0.0,-4.336808689942018e-19,0,0,0,0
0.6950000000000001,0.2666972139548009,0.9992620647853387,-1.5556473408701068,0.5471854678596506,0.0036602983495657823,-0.32173441397415065,14.707599224096153,0.11506123316597655,0.0,1.0,-4.750659202041775,-0.39034433632402266,-0.8152617858094564,14.705099490083352,0.06005067122872731,-0.39927943743592603,14.702178439519589,0.022143656948036234,0.0006013739341661091,-0.054718546785965064,-0.00036602983495657824,-0.43185432727385487,-0.012586216381200927,-0.005537955362998423,0.012869376558966026,0.0073314211959676035,-0.2879028848492366,-0.008390810920800618,0.22558219064515703,-0.00289026918652148,-0.06860992234987201,-0.0024013472822455206,-0.004362363937716737,0.003873442033440777,-0.0,0.0,0,0,0,0
0.7000000000000001,0.2694259437219779,0.9992801565068136,-1.647494338407843,0.5457459534354044,0.0036183442949617793,-0.32060650302092486,14.707442990720352,0.10818491292382039,0.0,1.0,-4.754136680840298,-0.37954796290120774,-0.8158613037565272,14.705847533977101,0.053207508912723356,-0.4228424926599595,14.701363322892552,0.02081914747209383,0.0005988029830163655,-0.05457459534354045,-0.00036183442949617794,-0.4565979405314061,-0.013399708553926538,-0.00520693927896502,0.012824260120836995,0.007617320841871975,-0.3043986270209374,-0.008933139035951025,0.23437910282683,-0.0025608771186849985,-0.058941459880282876,-0.0020629510958099007,-0.004365311010710751,0.0038673849878356537,-0.0,0.0,0,0,0,0
0.705,0.27214706352347945,0.9992980248998125,-1.7390056126106284,0.5442239603002997,0.0035736785997820242,-0.3194346075067907,14.7073432746739,0.10131273742243327,0.0,1.0,-4.75705256380253,-0.36872399394652655,-0.8163640071491134,14.70664911013989,0.04637627283123013,-0.44631953840952615,14.700569549127323,0.01949561061060646,0.0005919003273757019,-0.054422396030029976,-0.00035736785997820246,-0.48124632382894966,-0.014195918405279789,-0.00487614844855765,0.012777384300271628,0.007901235851713978,-0.3208308825526331,-0.009463945603519859,0.24311494928350702,-0.0022320746292046815,-0.04928938643973585,-0.0017251285253907548,-0.0043677754800327375,0.0038608293762188105,-0.0,0.0,0,0,0,0
0.71,0.2748601625529171,0.9993156566941713,-1.830168650300152,0.5426198058875366,0.003526358871764425,-0.31821903276037317,14.707299889390525,0.09444567934853287,0.0,1.0,-4.759406984267243,-0.3578739745235118,-0.816769916518624,14.707503488213671,0.03955790681860876,-0.46970758311036787,14.699797441558001,0.01817322803859541,0.0005806952819084217,-0.05426198058875366,-0.0003526358871764425,-0.5057963356605262,-0.014974499047267395,-0.004545625811929126,0.012728761310414926,0.0081831354984858,-0.33719755710701743,-0.00998299936484493,0.25178878456879383,-0.001903903318191849,-0.03965494176313861,-0.0013879229617098513,-0.004369758227120895,0.003853777870638897,-0.0,2.168404344971009e-19,0,0,0,0
0.715,0.2775648316434271,0.9993330389135461,-1.9209710271225624,0.5409338181020015,0.0034764438749402002,-0.3169600888375292,14.70731261431697,0.08758470778229235,0.0,1.0,-4.761200147257547,-0.3469994476016396,-0.8170790652269433,14.708409910598625,0.032753349308377755,-0.49300365556866566,14.699047306912208,0.016852180570648002,0.0005652193949825438,-0.05409338181020015,-0.00034764438749402003,-0.5302448568082178,-0.015735118080303926,-0.004215414147434022,0.012678403553501168,0.008462989406067146,-0.3534965712054785,-0.010490078720202618,0.26039967403283526,-0.0015764045521916826,-0.030039358764110402,-0.0010513775567438642,-0.0043712601950591,0.003846233199611282,-0.0,0.0,0,0,0,0
