time,x,z,theta_deg,vx,vz,omega,cg_x,cg_z,target_x,target_z,ax_cmd,throttle,thrust,theta_control_term,omega_control_term,position_control_term,velocity_control_term,theta_ddot,ax_saturated
2.24,0.10460837266550566,1.0,0.5544995238068371,-0.14339315898084243,0.0,0.011232066854300756,0.1070277954954397,1.2499882925122094,0.0,1.0,0.10617718961274752,0.39999999999999997,14.715,0.2709795869527597,0.05616033427150378,0.2092167453310113,-0.4301794769425273,-0.048867485373131854,0
2.25,0.1031850587946585,1.0,0.5606550339997095,-0.14233138708471496,0.0,0.010743392000569438,0.10563133883279845,1.2499880311414429,0.0,1.0,0.10708065305093839,0.39999999999999997,14.715,0.27398773671291915,0.05371696000284719,0.206370117589317,-0.4269941612541449,-0.04809417848645767,0
2.2600000000000002,0.10177245298911644,1.0,0.5665349848479396,-0.14126058055420557,0.0,0.010262450215704861,0.10424438791157062,1.2499877787767617,0.0,1.0,0.10793663816745702,0.39999999999999997,14.715,0.2768612227733165,0.05131225107852431,0.20354490597823288,-0.42378174166261673,-0.04732239893290737,0
2.27,0.10037064084739113,1.0,0.5721437983226407,-0.140181214172531,0.0,0.009789226226375788,0.10286704762716482,1.2499875355956571,0.0,1.0,0.10874597642576994,0.39999999999999997,14.715,0.2796022061167017,0.04894613113187894,0.20074128169478225,-0.42054364251759296,-0.04655243946789917,0
2.2800000000000002,0.0989797033033084,1.0,0.5774858859665869,-0.1390937544082733,0.0,0.009323701831696797,0.10149941816463286,1.2499873017515442,0.0,1.0,0.10950949516985775,0.39999999999999997,14.715,0.2822128426295768,0.046618509158483985,0.1979594066066168,-0.41728126322481984,-0.04578458242659087,0
2.29,0.09759971670874265,1.0,0.5825656472765518,-0.13799865945657472,0.0,0.008865856007430888,0.10014159507434532,1.2499870773747606,0.0,1.0,0.11022801739657306,0.39999999999999997,14.715,0.28469528231165747,0.04432928003715444,0.1951994334174853,-0.4139959783697241,-0.045019099958142725,0
2.3000000000000003,0.09623075291591657,1.0,0.5873874681440089,-0.13689637928260898,0.0,0.00841566500784946,0.09879366934748796,1.2499868625735455,0.0,1.0,0.11090236153710886,0.39999999999999997,14.715,0.28705166851385533,0.0420783250392473,0.19246150583183314,-0.4106891378478269,-0.04425625425584545,0
2.31,0.09487287935924418,1.0,0.5919557193528742,-0.13578735566723787,0.0,0.007973102465291005,0.09745572749135092,1.249986657435005,0.0,1.0,0.11153334124736658,0.39999999999999997,14.715,0.28928413720413676,0.03986551232645502,0.18974575871848837,-0.4073620670017136,-0.04349629778316815,0
2.32,0.09352615913669654,1.0,0.5962747551329973,-0.1346720222547642,0.0,0.007538139487459323,0.0961278516043846,1.2499864620260537,0.0,1.0,0.11212176520702238,0.39999999999999997,14.715,0.29139481626062536,0.03769069743729662,0.18705231827339308,-0.40401606676429264,-0.042739473495804155,0
2.33,0.0921906510906696,1.0,0.6003489117681285,-0.133550804602694,0.0,0.007110744752501281,0.09481011945099573,1.2499862763943437,0.0,1.0,0.11266843692708928,0.39999999999999997,14.715,0.2933858247913257,0.03555372376250641,0.1843813021813392,-0.40065241380808203,-0.041986015059770905,0
2.34,0.09086640988833536,1.0,0.60418250625711,-0.13242412023342312,0.0,0.006690884601903572,0.09350260453605974,1.2499861005691701,0.0,1.0,0.11317415456577795,0.39999999999999997,14.715,0.2952592724798587,0.03345442300951786,0.18173281977667072,-0.3972723607002694,-0.04123614706562987,0
2.35,0.0895534861014577,1.0,0.6077798350270672,-0.13129237868776533,0.0,0.006278523131247274,0.09220537617912498,1.249985934562359,0.0,1.0,0.11363971075246371,0.39999999999999997,14.715,0.2970172589566079,0.03139261565623637,0.1791069722029154,-0.393877136063296,-0.04049008523889192,0
2.36,0.0882519262856553,1.0,0.6111451726973932,-0.1301559815802407,0.0,0.005873622278858354,0.09091849958828617,1.2499857783691337,0.0,1.0,0.11406589241956855,0.39999999999999997,14.715,0.29866187319468823,0.02936811139429177,0.1765038525713106,-0.3904679447407221,-0.039748036646670155,0
2.37,0.08696177305909485,1.0,0.6142827708933406,-0.129015322656045,0.0,0.005476141912391652,0.08964203593370489,1.2499856319689653,0.0,1.0,0.11445348064217076,0.39999999999999997,14.715,0.3001951929301579,0.02738070956195826,0.1739235461181897,-0.38704596796813506,-0.0390101999006372,0
2.38,0.08568306518059861,1.0,0.6171968571080612,-0.1278707878496233,0.0,0.00508603991338528,0.08837604242075621,1.249985495326397,0.0,1.0,0.11480325048515944,0.39999999999999997,14.715,0.30161928410590577,0.025430199566926402,0.17136613036119722,-0.3836123635488699,-0.0382767653563547,0
2.39,0.0844158376271509,1.0,0.6198916336119487,-0.1267227553447717,0.0,0.004703272259821733,0.0871205723627809,1.2499853683918518,0.0,1.0,0.11511597085775127,0.39999999999999997,14.715,0.30293620033865587,0.023516361299108668,0.1688316752543018,-0.3801682660343151,-0.03754791530902281,0
2.4,0.08316012167078896,1.0,0.6223712764081638,-0.1255715956361942,0.0,0.0043277931067315055,0.08587567525342372,1.2499852511024196,0.0,1.0,0.11539240437519355,0.39999999999999997,14.715,0.3041479824085407,0.021638965533657527,0.1663202433415779,-0.37671478690858257,-0.03682382418571837,0
2.41,0.08191594495486454,1.0,0.6246399342332417,-0.12441767159244226,0.0,0.003959554864874322,0.08464139683853948,1.2499851433826215,0.0,1.0,0.11563330722747944,0.39999999999999997,14.715,0.3052566577707055,0.01979777432437161,0.16383188990972908,-0.37325301477732675,-0.03610465873417748,0
2.42,0.08068333156966287,1.0,0.6267017276016968,-0.12326133852016746,0.0,0.003598508277532547,0.08341777918764846,1.2499850451451535,0.0,1.0,0.11583942905490063,0.39999999999999997,14.715,0.3062642400884146,0.017992541387662736,0.16136666313932574,-0.3697840155605024,-0.03539057820816767,0
2.43,0.07946230212736669,1.0,0.6285607478935663,-0.12210294422961845,0.0,0.0032446024954508705,0.08220486076492456,1.2499849562916128,0.0,1.0,0.11601151283027317,0.39999999999999997,14.715,0.30717272878714086,0.016223012477254353,0.15892460425473337,-0.3663088326888554,-0.03468173454952001,0
2.44,0.07825287383635353,1.0,0.6302210564838477,-0.12094282910131572,0.0,0.0028977851499556702,0.08100267649969944,1.2499848767131978,0.0,1.0,0.11615029474766664,0.39999999999999997,14.715,0.3079841086291284,0.01448892574977835,0.15650574767270706,-0.3628284873039472,-0.03397827256686237,0
2.45,0.07705506057481513,1.0,0.6316866839128066,-0.11978132615383906,0.0,0.0025580024242870467,0.07981125785646738,1.2499848062913916,0.0,1.0,0.11625650411747707,0.39999999999999997,14.715,0.3087003493079288,0.012790012121435233,0.15411012114963027,-0.35934397846151717,-0.03328033011111496,0
2.46,0.0758688729636885,1.0,0.6329616290961485,-0.11861876111266428,0.0,0.002225199123175897,0.07863063290437558,1.2499847448986239,0.0,1.0,0.11633086326768166,0.39999999999999997,14.715,0.30932340506241807,0.011125995615879486,0.151737745927377,-0.35585628333799285,-0.03258803824779639,0
2.47,0.07469431843888862,1.0,0.6340498585740694,-0.11745545247998747,0.0,0.0018993187406979332,0.07746082638618602,1.2499846923989097,0.0,1.0,0.11637408745111794,0.39999999999999997,14.715,0.30985521430981344,0.009496593703489667,0.14938863687777723,-0.3523663574399624,-0.031901521426188684,0
2.48,0.07353140132283385,1.0,0.6349553057982137,-0.11629171160547629,0.0,0.0015803035264360464,0.07630185978669517,1.249984648648472,0.0,1.0,0.11638688475863468,0.39999999999999997,14.715,0.31029769929721557,0.007901517632180232,0.1470628026456677,-0.34887513481642884,-0.03122089764541977,0
2.49,0.07238012289525496,1.0,0.6356818704555887,-0.11512784275788994,0.0,0.0012680945499818487,0.07515375140059874,1.2499846134963397,0.0,1.0,0.11636995603795985,0.39999999999999997,14.715,0.3106527657712105,0.006340472749909244,0.14476024579050992,-0.3453835282736698,-0.030546278617500273,0
2.5,0.07124048146327985,1.0,0.6362334178285024,-0.11396414319751035,0.0,0.0009626317638068459,0.07401651639978923,1.2499845867849282,0.0,1.0,0.11632399481813932,0.39999999999999997,14.715,0.3109223026650764,0.00481315881903423,0.1424809629265597,-0.341892429592531,-0.02987776992737466,0
2.5100000000000002,0.07011247243078657,1.0,0.6366137781896059,-0.11280090324932895,0.0,0.0006638540645330993,0.07289016690007484,1.249984568350599,0.0,1.0,0.11624968723939738,0.39999999999999997,14.715,0.31110818180314564,0.003319270322665497,0.14022494486157314,-0.33840270974798686,-0.02921547119002474,0
2.52,0.06899608836701722,1.0,0.6368267462311419,-0.11163840637693498,0.0,0.0003716993526328519,0.07177471202730855,1.2499845580241997,0.0,1.0,0.11614771198827667,0.39999999999999997,14.715,0.31121225762188287,0.0018584967631642595,0.13799217673403444,-0.3349152191308049,-0.028559476204676727,0
2.5300000000000002,0.06789131907444669,1.0,0.6368760805275147,-0.11047692925705221,0.0,8.610459058608464e-05,0.0706701579829172,1.2499845556315845,0.0,1.0,0.11601874023791414,0.39999999999999997,14.715,0.31123636690724693,0.0004305229529304232,0.13578263814889338,-0.33143078777115664,-0.027909873106152602,0
2.54,0.06679815165589996,1.0,0.6367655030303148,-0.10931674185467308,0.0,-0.00019299414047544138,0.06957650810882084,1.2499845609941151,0.0,1.0,0.11586343559331735,0.39999999999999997,14.715,0.31118232854791383,-0.0009649707023772069,0.13359630331179992,-0.3279502255640192,-0.02726674451341905,0
2.5500000000000003,0.06571657058091256,1.0,0.6364986985949468,-0.1081581074987399,0.0,-0.0004656615856096319,0.0684937629517328,1.2499845739291435,0.0,1.0,0.1156824540415004,0.39999999999999997,14.715,0.31105194330394315,-0.0023283079280481595,0.1314331411618251,-0.3244743224962197,-0.02663016767536518,0
2.56,0.06464655775132931,1.0,0.6360793145380264,-0.1070012829583249,0.0,-0.0007319632623632836,0.06742192032683245,1.2499845942504748,0.0,1.0,0.11547644390634892,0.39999999999999997,14.715,0.3108469935904814,-0.003659816311816418,0.12929311550265862,-0.3210038488749747,-0.02600021461386218,0
2.57,0.06358809256613669,1.0,0.635510960224725,-0.10584651851926141,0.0,-0.0009919654085019055,0.06636097538080177,1.2499846217688122,0.0,1.0,0.11524604580808051,0.39999999999999997,14.715,0.31056924327610086,-0.004959827042509527,0.12717618513227338,-0.31753955555778424,-0.025376952264140825,0
2.58,0.06254115198552489,1.0,0.6347972066852597,-0.10469405806118061,0.0,-0.0012457349311433138,0.06531092065421903,1.249984656292185,0.0,1.0,0.11499189262717208,0.39999999999999997,14.715,0.31022043749538075,-0.006228674655716569,0.12508230397104977,-0.31408217418354184,-0.0247604426125304,0
2.59,0.0615057105941758,1.0,0.633941586259737,-0.10354413913490888,0.0,-0.0014933393572686177,0.0642717461433017,1.2499846976263567,0.0,1.0,0.1147146094726274,0.39999999999999997,14.715,0.30980230247534557,-0.007466696786343088,0.1230114211883516,-0.31063241740472664,-0.024150742831600142,0
2.6,0.06048174066377397,1.0,0.6329475922705786,-0.10239699304018261,0.0,-0.001734846785584619,0.06324343936099262,1.2499847455752167,0.0,1.0,0.11441481365445882,0.39999999999999997,14.715,0.30931654537538184,-0.008674233927923096,0.12096348132754794,-0.3071909791205478,-0.023547905412737585,0
2.61,0.05946921221473759,1.0,0.6318186787217679,-0.10125284490363802,0.0,-0.001970325839711995,0.06222598539738308,1.2499847999411553,0.0,1.0,0.11409311466026356,0.39999999999999997,14.715,0.30876485414026245,-0.009851629198559975,0.11893842442947518,-0.3037585347109141,-0.02295197829621323,0
2.62,0.05846809307716724,1.0,0.6305582600241724,-0.10011191375703539,0.0,-0.0021998456226741273,0.06121936697946727,1.2499848605254216,0.0,1.0,0.11375011413577141,0.39999999999999997,14.715,0.3081488973659137,-0.010999228113370636,0.11693618615433447,-0.3003357412711062,-0.022363004998756878,0
2.63,0.05747834895101046,1.0,0.629169710746211,-0.09897441261567767,0.0,-0.002423475672661696,0.06022356453022297,1.2499849271284644,0.0,1.0,0.11338640586924786,0.39999999999999997,14.715,0.3074703241775684,-0.012117378363308479,0.11495669790202093,-0.296923237847033,-0.021781024738691427,0
2.64,0.056499943465440614,1.0,0.6276563653891498,-0.0978405485569852,0.0,-0.0026412859200486104,0.059238556227013815,1.2499849995502572,0.0,1.0,0.1130025757796374,0.39999999999999997,14.715,0.3067307641199548,-0.013206429600243052,0.11299988693088123,-0.29352164567095557,-0.02120607255866198,0
2.65,0.05553283823744873,1.0,0.6260215181863227,-0.09671052279918882,0.0,-0.0028533466456352303,0.05826431805930881,1.249985077590609,0.0,1.0,0.11259920190833178,0.39999999999999997,14.715,0.305931827059177,-0.014266733228176152,0.11106567647489746,-0.2901315683975665,-0.020638179445988704,0
2.66,0.054576992929647676,1.0,0.6242684229255867,-0.0955845307801055,0.0,-0.0030597284400951173,0.05730082388571532,1.2499851610494566,0.0,1.0,0.11217685441445358,0.39999999999999997,14.715,0.3050751030959503,-0.015298642200475587,0.10915398585929535,-0.2867535923403165,-0.020077372450687348,0
2.67,0.053632365307288064,1.0,0.6224002927943372,-0.09446276223596096,0.0,-0.0032605021646019906,0.056348045490322116,1.2499852497271458,0.0,1.0,0.11173609557354508,0.39999999999999997,14.715,0.3041621624898618,-0.016302510823009955,0.10726473061457613,-0.2833882867078829,-0.01952367480118699,0
2.68,0.05269891129448581,1.0,0.6204203002464181,-0.09334540128022552,0.0,-0.0034557389126138606,0.055405952638349416,1.2499853434246948,0.0,1.0,0.11127747977955565,0.39999999999999997,14.715,0.3031945555943299,-0.017278694563069304,0.10539782258897162,-0.28003620384067657,-0.01897710601778188,0
2.69,0.05177658502966151,1.0,0.61833157689028,-0.09223262648242996,0.0,-0.0036455099727916796,0.054474513131103276,1.249985441944045,0.0,1.0,0.11080155355002297,0.39999999999999997,14.715,0.3021738128019482,-0.018227549863958397,0.10355317005932302,-0.27669787944728985,-0.018437682023851595,0
2.7,0.05086533892019221,1.0,0.6161372133977447,-0.09112461094692972,0.0,-0.0038298867930301956,0.053553692860232135,1.2499855450882973,0.0,1.0,0.11030885553434405,0.39999999999999997,14.715,0.3011014444998998,-0.019149433965150977,0.10173067784038442,-0.2733738328407892,-0.01790541525488011,0
2.71,0.04996512369627635,1.0,0.6138402594327561,-0.09002152239158628,0.0,-0.004008940945578997,0.05264345586128358,1.2499856526619355,0.0,1.0,0.10979991652503651,0.39999999999999997,14.715,0.29997894103513767,-0.020044704727894984,0.0999302473925527,-0.27006456717475885,-0.017380314765309386,0
2.72,0.04907588846401299,1.0,0.6114437235995014,-0.08892352322633591,0.0,-0.004182744093232091,0.05174376436655971,1.2499857644710366,0.0,1.0,0.10927525947189048,0.39999999999999997,14.715,0.2988077726890327,-0.020913720466160454,0.09815177692802599,-0.26677056967900775,-0.016862386333259167,0
2.73,0.048197580757696826,1.0,0.6089505734093051,-0.08783077063161701,0.0,-0.004351367956564683,0.05085457885727008,1.2499858803234671,0.0,1.0,0.10873539949891375,0.39999999999999997,14.715,0.2975893896611945,-0.021756839782823414,0.09639516151539365,-0.263492311894851,-0.016351632563142524,0
2.74,0.047330146591330544,1.0,0.6063637352657072,-0.08674341663662788,0.0,-0.004514884282196108,0.04997585811498116,1.2499860000290688,0.0,1.0,0.10818084392397653,0.39999999999999997,14.715,0.29632522206217965,-0.02257442141098054,0.09466029318266109,-0.26023024990988364,-0.015848052986213168,0
2.75,0.04647353050935666,1.0,0.6036860944671484,-0.08566160819738812,0.0,-0.004673364812058239,0.049107559272361934,1.2499861233998313,0.0,1.0,0.10761209228106111,0.39999999999999997,14.715,0.29501667991480335,-0.023366824060291197,0.09294706101871332,-0.2569848245921644,-0.015351644159069554,0
2.7600000000000002,0.04562767563661088,1.0,0.6009204952266993,-0.08458548727457751,0.0,-0.004826881253648935,0.048249637863225246,1.2499862502500532,0.0,1.0,0.1070296363450261,0.39999999999999997,14.715,0.2936651531637816,-0.024134406268244674,0.09125535127322176,-0.25375646182373257,-0.014862399760149804,0
2.77,0.04479252372749961,1.0,0.598069740708281,-0.08351519091112726,0.0,-0.0049755052512504335,0.0474020478718651,1.2499863803964928,0.0,1.0,0.10643396015879675,0.39999999999999997,14.715,0.2922720116934315,-0.02487752625625217,0.08958504745499922,-0.2505455727333818,-0.014380310684249777,0
2.7800000000000002,0.043968015214404216,1.0,0.5951365930788333,-0.08245085130953929,0.0,-0.0051193083580929315,0.04656474178169013,1.2499865136585067,0.0,1.0,0.1058255400628913,0.39999999999999997,14.715,0.2908386053531654,-0.02559654179046466,0.08793603042880843,-0.24735255392861788,-0.01390536513508407,0
2.79,0.04315408925531511,1.0,0.5921237735759026,-0.08139259590891038,0.0,-0.005258362009443772,0.045737670623154106,1.2499866498581789,0.0,1.0,0.1052048447272014,0.39999999999999997,14.715,0.2893662639905212,-0.02629181004721886,0.08630817851063022,-0.24417778772673113,-0.013437548715933879,0
2.8000000000000003,0.04235068378069873,1.0,0.5890339625901296,-0.08034054746163836,0.0,-0.005392737496603111,0.044920784020984116,1.2499867888204392,0.0,1.0,0.10457233518493914,0.39999999999999997,14.715,0.2878562974914723,-0.026963687483015555,0.08470136756139746,-0.24102164238491508,-0.012976844518395474,0
2.81,0.04155773553960084,1.0,0.5858697997621265,-0.07929482410978897,0.0,-0.0055225059417870655,0.0441140302407078,1.2499869303731719,0.0,1.0,0.10392846486867138,0.39999999999999997,14.715,0.28630999582777195,-0.027612529708935327,0.08311547107920168,-0.2378844723293669,-0.012523233209269402,0
2.82,0.04077518014498982,1.0,0.5826338840932483,-0.07825553946110225,0.0,-0.005647738273879759,0.043317356234481,1.249987074347315,0.0,1.0,0.1032736796483597,0.39999999999999997,14.715,0.2847286291110856,-0.028238691369398796,0.08155036028997964,-0.23476661838330676,-0.012076693115610916,0
2.83,0.040002952118343635,1.0,0.5793287740697702,-0.07722280266461866,0.0,-0.005768505205035869,0.04253070768621754,1.2499872205769509,0.0,1.0,0.10260841787132752,0.39999999999999997,14.715,0.2831134476536755,-0.028842526025179345,0.08000590423668727,-0.23166840799385596,-0.01163720030797266,0
2.84,0.03924098493348458,1.0,0.5759569877999927,-0.07619671848590538,0.0,-0.005884877208115595,0.04175402905602301,1.249987368899387,0.0,1.0,0.10193311040407821,0.39999999999999997,14.715,0.2814656820354032,-0.029424386040577975,0.07848196986696916,-0.22859015545771616,-0.011204728681867076,0
2.85,0.038489211059665934,1.0,0.5725210031638092,-0.0751773873818646,0.0,-0.005996924494934266,0.04098726362393474,1.2499875191552294,0.0,1.0,0.10124818067588837,0.39999999999999997,14.715,0.2797865431768216,-0.029984622474671332,0.07697842211933187,-0.2255321621455938,-0.01077925003747349,0
2.86,0.037747562003914874,1.0,0.5690232579742793,-0.07416490557510572,0.0,-0.006104716995309001,0.04023035353297032,1.2499876711884472,0.0,1.0,0.1005540447241027,0.39999999999999997,14.715,0.2780772224181351,-0.030523584976545004,0.07549512400782975,-0.22249471672531715,-0.01036073415761744,0
2.87,0.03701596835263623,1.0,0.5654661501507605,-0.0731593651278647,0.0,-0.0062083243368851754,0.03948323983148729,1.2499878248464307,0.0,1.0,0.09985111124105972,0.39999999999999997,14.715,0.2763388916038072,-0.031041621684425875,0.07403193670527246,-0.21947809538359409,-0.009949148884051032,0
2.88,0.03629435981248169,1.0,0.5618520379031614,-0.07216085401545409,0.0,-0.006307815825725685,0.038745862514856705,1.2499879799800389,0.0,1.0,0.0991397816225767,0.39999999999999997,14.715,0.274572703172604,-0.031539079128628425,0.07258871962496338,-0.2164825620463623,-0.009544460192055688,0
2.89,0.035582665250489406,1.0,0.5581832399268887,-0.07116945619922832,0.0,-0.006403260427646242,0.03801816056645363,1.2499881364436438,0.0,1.0,0.09842045001792565,0.39999999999999997,14.715,0.27277979025286303,-0.032016302138231215,0.07116533050097881,-0.21350836859768496,-0.00914663226339577,0
2.9,0.03488081273349892,1.0,0.554462035608071,-0.07018525169904906,0.0,-0.0064947267502802,0.03730007199796778,1.249988294095166,0.0,1.0,0.09769350338123423,0.39999999999999997,14.715,0.2709612667627846,-0.032473633751401,0.06976162546699784,-0.2105557550971472,-0.008755627557650074,0
2.91,0.03418872956684655,1.0,0.5506906652386491,-0.06920831666523672,0.0,-0.006582283025856701,0.03659153388903755,1.2499884527961027,0.0,1.0,0.09695932152424416,0.39999999999999997,14.715,0.2691182275155447,-0.03291141512928351,0.0683774591336931,-0.20762494999571016,-0.008371406881941516,0
2.92,0.03350634233234661,1.0,0.546871330240935,-0.06823872344999428,0.0,-0.006665997094676116,0.03589248242621104,1.2499886124115505,0.0,1.0,0.09621827717036524,0.39999999999999997,14.715,0.2672517483290354,-0.03332998547338058,0.06701268466469322,-0.20471617034998285,-0.007993929459095182,0
2.93,0.032833576925563705,1.0,0.5430061934012478,-0.06727654067829063,0.0,-0.0067459363892670675,0.03520285294123785,1.2499887728102235,0.0,1.0,0.09547073600996087,0.39999999999999997,14.715,0.26536288614004067,-0.03372968194633534,0.06566715385112741,-0.20182962203487187,-0.00762315299424529,0
2.94,0.03217035859238179,1.0,0.5390973791122453,-0.06632183331819103,0.0,-0.006822167919209521,0.03452257994869534,1.2499889338644632,0.0,1.0,0.09471705675680492,0.39999999999999997,14.715,0.263452679122662,-0.034110839596047604,0.06434071718476359,-0.19896549995457308,-0.007259033739917413,0
2.95,0.03151661196487556,1.0,0.5351469736235788,-0.06537466275062298,0.0,-0.006894758256608695,0.03385159718295358,1.2499890954502444,0.0,1.0,0.09395759120565023,0.39999999999999997,14.715,0.26152214681081154,-0.034473791283043474,0.06303322392975112,-0.19612398825186894,-0.006901526559609928,0
2.96,0.030872261096489897,1.0,0.5311570253005059,-0.06443508683856648,0.0,-0.0069637735222047945,0.03318983763448297,1.2499892574471763,0.0,1.0,0.09319268429085054,0.39999999999999997,14.715,0.2595722902245942,-0.03481886761102397,0.061744522192979795,-0.19330526051569946,-0.006550584989897043,0
2.97,0.03023722949653332,1.0,0.5271295448901068,-0.06350315999565798,0.0,-0.007029279372103765,0.032537233585508994,1.2499894197384975,0.0,1.0,0.0924226741459791,0.39999999999999997,14.715,0.2576040920004052,-0.035146396860518826,0.06047445899306664,-0.19050947998697393,-0.006206161301078846,0
2.98,0.029611440163991337,1.0,0.5230665057947547,-0.06257893325419818,0.0,-0.007091340985114553,0.03189371664501847,1.2499895822110676,0.0,1.0,0.09164789216438846,0.39999999999999997,14.715,0.2556185165245731,-0.03545670492557276,0.059222880327982674,-0.18773679976259455,-0.005868206556397769,0
2.99,0.028994815620665793,1.0,0.5189698443525034,-0.061662454332554295,0.0,-0.007150023050678531,0.03125921778312195,1.2499897447553532,0.0,1.0,0.09086866306065916,0.39999999999999997,14.715,0.2536165100703831,-0.03575011525339265,0.057989631241331586,-0.18498736299766289,-0.005536670669854037,0
3.0,0.028387277943646316,1.0,0.5148414601240583,-0.0607537677019477,0.0,-0.007205389757377071,0.030633667364776844,1.2499899072654106,0.0,1.0,0.0900853049328817,0.39999999999999997,14.715,0.2515990009383175,-0.03602694878688536,0.05677455588729263,-0.1822613031058431,-0.005211502462627771,0
3.0100000000000002,0.02778874879712013,1.0,0.5106832161860103,-0.05985291465261888,0.0,-0.007257504782003349,0.03001699518287625,1.2499900696388646,0.0,1.0,0.08929812932572345,0.39999999999999997,14.715,0.2495668995993566,-0.036287523910016745,0.05557749759424026,-0.17955874395785665,-0.0048926497181450805,0
3.02,0.02719914946352651,1.0,0.5064969394300137,-0.05895993335936165,0.0,-0.0073064312791848,0.029409130490708306,1.2499902317768825,0.0,1.0,0.08850744129422894,0.39999999999999997,14.715,0.24752109884118487,-0.036532156395924,0.05439829892705302,-0.17687980007808496,-0.004580059235800809,0
3.0300000000000002,0.026618400874062316,1.0,0.5022844208676039,-0.05807485894641936,0.0,-0.007352231871542808,0.028810002033791166,1.249990393584147,0.0,1.0,0.0877135394683054,0.39999999999999997,14.715,0.24546247391715287,-0.03676115935771404,0.05323680174812463,-0.17422457683925807,-0.004273676883364311,0
3.04,0.026046423638544952,1.0,0.49804741594035234,-0.05719772355173631,0.0,-0.0073949686403764515,0.0282195380810887,1.249990554968822,0.0,1.0,0.08691671611784621,0.39999999999999997,14.715,0.24339188269784748,-0.036974843201882254,0.052092847277089904,-0.17159317065520893,-0.003973447648088255,0
3.0500000000000003,0.025483138074639373,1.0,0.4937876448350655,-0.056328556390557845,0.0,-0.007434703116857334,0.027637666455612206,1.24999071584252,0.0,1.0,0.08611725721844596,0.39999999999999997,14.715,0.24131016582512743,-0.037173515584286665,0.05096627614927875,-0.16898566917167354,-0.0036793156865439196,0
3.06,0.02492846423645564,1.0,0.4895067928037451,-0.055467383818373385,0.0,-0.007471496273722773,0.027064314564413383,1.2499908761202627,0.0,1.0,0.08531544251766227,0.39999999999999997,14.715,0.23921814686848503,-0.03735748136861387,0.04985692847291128,-0.16640215145512016,-0.0033912243732026003,0
3.0700000000000003,0.024382321942523672,1.0,0.4852065104880281,-0.05461422939319676,0.0,-0.007505408517454799,0.026499409427974095,1.2499910357204413,0.0,1.0,0.08451154560178076,0.39999999999999997,14.715,0.23711663248359768,-0.037527042587274,0.048764643885047344,-0.16384268817959027,-0.0031091163477841638,0
3.08,0.023844630803151884,1.0,0.4808884142478368,-0.05376911393717895,0.0,-0.007536499680932641,0.025942877708998308,1.2499911945647728,0.0,1.0,0.08370583396304027,0.39999999999999997,14.715,0.23500641257293656,-0.03768249840466321,0.04768926160630377,-0.16130734181153686,-0.00283293356139466,0
3.09,0.0233153102471764,1.0,0.4765540864939746,-0.05293205559754855,0.0,-0.007564829016546588,0.02539464574061183,1.2499913525782556,0.0,1.0,0.08289856906727772,0.39999999999999997,14.715,0.23288826044830352,-0.03782414508273294,0.0466306204943528,-0.15879616679264566,-0.002562617321474668,0
3.1,0.022794279548107643,1.0,0.4722050760244097,-0.05210306990687577,0.0,-0.0075904551897613345,0.02485463955397552,1.2499915096891216,0.0,1.0,0.08209000642195166,0.39999999999999997,14.715,0.23076293299517037,-0.03795227594880667,0.045588559096215286,-0.1563092097206273,-0.0022981083355760198,0
3.11,0.02228145784968108,1.0,0.46784289836399545,-0.05128216984265625,0.0,-0.007613436273117094,0.024322784905317578,1.249991665828787,0.0,1.0,0.08128039564450551,0.39999999999999997,14.715,0.22863117083869755,-0.03806718136558547,0.04456291569936216,-0.15384650952796874,-0.002039346753989156,0
3.12,0.02177676419081897,1.0,0.4634690361073845,-0.0504693658862112,0.0,-0.007633829740656986,0.02379900730239085,1.249991820931801,0.0,1.0,0.08046998053103302,0.39999999999999997,14.715,0.2264936985113136,-0.03816914870328493,0.04355352838163794,-0.15140809765863358,-0.0017862722112401332,0
3.13,0.02128011753000996,1.0,0.45908493926489696,-0.049664666080900866,0.0,-0.007651692462769388,0.023283232030360774,1.2499919749357937,0.0,1.0,0.07965899912520852,0.39999999999999997,14.715,0.22435122462173815,-0.03825846231384694,0.04256023506001992,-0.1489939982427026,-0.0015388238664797668,0
3.14,0.020791436769113474,1.0,0.45469202561111316,-0.04886807608964878,0.0,-0.007667080701434186,0.022775384177130063,1.2499921277814208,0.0,1.0,0.07884768378744628,0.39999999999999997,14.715,0.2222044420253366,-0.03833540350717093,0.04158287353822695,-0.14660422826894634,-0.0012969404427796193,0
3.15,0.02031064077659573,1.0,0.45029168103596423,-0.04807959925177432,0.0,-0.007680050105861981,0.022275388658105893,1.2499922794123093,0.0,1.0,0.07803626126425384,0.39999999999999997,14.715,0.22005402799569523,-0.038400250529309905,0.04062128155319146,-0.14423879775532295,-0.001060560265358087,0
3.16,0.01983764841020441,1.0,0.4458852598981029,-0.04729923663913178,0.0,-0.007690655708515562,0.02178317024041569,1.2499924297749998,0.0,1.0,0.07722495275774657,0.39999999999999997,14.715,0.21790064439731088,-0.03845327854257781,0.03967529682040882,-0.14189770991739534,-0.0008296212987554869,0
