variant,refinement_round,refinement_action,candidate_key,refinement_parent_key,parameter_space_distance_from_parent,on_local_refinement_boundary,atc_rat_pit_p,atc_rat_pit_d,atc_ang_pit_p,psc_ne_pos_p,psc_ne_vel_p,moving_mass_assist_gain_m_per_Nm,selection_eligible,corrected_selection_class,worst_settling_time_s,worst_step_overshoot_fraction,worst_overshoot_band_distance,worst_step_target_crossing_count,worst_rise_time_s,worst_final_abs_position_error_m,actuator_effort_index,worst_moving_mass_limiter_duty_percent,robustness_index
vane_only,1,adaptive_local,vane_only:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01590553544:atc_ang_pit_p=26.0141408:psc_ne_pos_p=0.6130206997:psc_ne_vel_p=0.9911397446:moving_mass_assist_gain_m_per_Nm=0,vane_only:atc_rat_pit_p=0.1389444727:atc_rat_pit_d=0.01656801372:atc_ang_pit_p=26.9137376:psc_ne_pos_p=0.6146708455:psc_ne_vel_p=0.9917558227:moving_mass_assist_gain_m_per_Nm=0,0.04254315787094915,True,0.14,0.015905535436671243,26.0141408,0.6130206997084549,0.9911397445529677,0.0,True,eligible,9.235000000000122,0.06741163601876887,0.01741163601876887,1,2.484999999999947,0.0033503178612678264,1.9275617637714537,0.0,0.09249978068580919
vane_only,1,adaptive_local,vane_only:atc_rat_pit_p=0.1377876758:atc_rat_pit_d=0.01569358482:atc_ang_pit_p=26.1281888:psc_ne_pos_p=0.6206125364:psc_ne_vel_p=0.9993080391:moving_mass_assist_gain_m_per_Nm=0,vane_only:atc_rat_pit_p=0.1389365039:atc_rat_pit_d=0.01684297668:atc_ang_pit_p=26.9966816:psc_ne_pos_p=0.6127116618:psc_ne_vel_p=0.9913591285:moving_mass_assist_gain_m_per_Nm=0,0.059586427205393665,False,0.13778767578125,0.01569358481938729,26.128188800000004,0.6206125364431487,0.9993080390683696,0.0,True,eligible,9.240000000000123,0.06875252089664352,0.018752520896643518,1,2.444999999999948,0.0067521445565585925,1.9394426826951463,0.0,0.09416852771662831
vane_only,1,adaptive_local,vane_only:atc_rat_pit_p=0.14:atc_rat_pit_d=0.0157546877:atc_ang_pit_p=25.7722208:psc_ne_pos_p=0.6250206997:psc_ne_vel_p=0.9953050338:moving_mass_assist_gain_m_per_Nm=0,vane_only:atc_rat_pit_p=0.1390719727:atc_rat_pit_d=0.01672268038:atc_ang_pit_p=25.0129376:psc_ne_pos_p=0.6129565598:psc_ne_vel_p=0.9879872276:moving_mass_assist_gain_m_per_Nm=0,0.05853630560378804,True,0.14,0.01575468770004573,25.7722208,0.6250206997084549,0.995305033809166,0.0,True,eligible,9.250000000000124,0.0711399736703835,0.02113997367038349,1,2.429999999999948,0.005949327322930187,1.9345027828404864,0.0,0.09309223562154707
vane_only,1,adaptive_local,vane_only:atc_rat_pit_p=0.1390626758:atc_rat_pit_d=0.01581674531:atc_ang_pit_p=25.9743968:psc_ne_pos_p=0.607951312:psc_ne_vel_p=0.9874830954:moving_mass_assist_gain_m_per_Nm=0,vane_only:atc_rat_pit_p=0.1387771289:atc_rat_pit_d=0.0165937915:atc_ang_pit_p=24.9248096:psc_ne_pos_p=0.6125402332:psc_ne_vel_p=1:moving_mass_assist_gain_m_per_Nm=0,0.055127063864031434,False,0.13906267578125,0.01581674531321445,25.974396800000005,0.6079513119533527,0.9874830954169798,0.0,True,eligible,9.280000000000129,0.06787097236588635,0.017870972365886348,1,2.5099999999999465,0.0087593743639508,1.9011270477356792,0.0,0.09351167970332025
vane_only,1,adaptive_local,vane_only:atc_rat_pit_p=0.1377079883:atc_rat_pit_d=0.01630461363:atc_ang_pit_p=26.4599648:psc_ne_pos_p=0.6127758017:psc_ne_vel_p=0.9877678437:moving_mass_assist_gain_m_per_Nm=0,vane_only:atc_rat_pit_p=0.1389365039:atc_rat_pit_d=0.01684297668:atc_ang_pit_p=26.9966816:psc_ne_pos_p=0.6127116618:psc_ne_vel_p=0.9913591285:moving_mass_assist_gain_m_per_Nm=0,0.03162748210294135,False,0.13770798828125,0.016304613625971656,26.4599648,0.6127758017492712,0.9877678437265215,0.0,True,eligible,9.310000000000134,0.06916667231163087,0.01916667231163087,1,2.484999999999947,0.009068762476472925,1.8853956287692497,0.0,0.0911136844185805
vane_only,1,adaptive_local,vane_only:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01565682762:atc_ang_pit_p=25.6089248:psc_ne_pos_p=0.6126900875:psc_ne_vel_p=0.9712915101:moving_mass_assist_gain_m_per_Nm=0,vane_only:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01652934705:atc_ang_pit_p=24.8703776:psc_ne_pos_p=0.6128708455:psc_ne_vel_p=0.9901194591:moving_mass_assist_gain_m_per_Nm=0,0.05542267553492907,True,0.14,0.015656827617741204,25.6089248,0.6126900874635569,0.9712915101427497,0.0,True,eligible,9.35500000000014,0.07174479289888169,0.02174479289888169,1,2.484999999999947,0.007633627938234855,1.8674200475967822,0.0,0.09301500157144732
vane_only,1,adaptive_local,vane_only:atc_rat_pit_p=0.14:atc_rat_pit_d=0.0158310663:atc_ang_pit_p=25.4404448:psc_ne_pos_p=0.605428863:psc_ne_vel_p=1:moving_mass_assist_gain_m_per_Nm=0,vane_only:atc_rat_pit_p=0.1390719727:atc_rat_pit_d=0.01672268038:atc_ang_pit_p=25.0129376:psc_ne_pos_p=0.6129565598:psc_ne_vel_p=0.9879872276:moving_mass_assist_gain_m_per_Nm=0,0.04852821234271482,True,0.14,0.015831066300868776,25.4404448,0.605428862973761,1.0,0.0,True,eligible,9.360000000000142,0.06472902662658275,0.01472902662658275,1,2.5049999999999466,0.005866591377191699,1.8936054797055735,0.0,0.09300313229076773
vane_only,1,adaptive_local,vane_only:atc_rat_pit_p=0.1389750195:atc_rat_pit_d=0.0159895519:atc_ang_pit_p=25.7203808:psc_ne_pos_p=0.623306414:psc_ne_vel_p=0.9820157776:moving_mass_assist_gain_m_per_Nm=0,vane_only:atc_rat_pit_p=0.1390082227:atc_rat_pit_d=0.01687161866:atc_ang_pit_p=24.8055776:psc_ne_pos_p=0.6163851312:psc_ne_vel_p=0.9895740045:moving_mass_assist_gain_m_per_Nm=0,0.051892347746306786,False,0.13897501953125002,0.015989551897576594,25.720380800000004,0.6233064139941692,0.9820157776108189,0.0,True,eligible,9.380000000000145,0.07176169499480034,0.021761694994800337,1,2.444999999999948,0.004593729186286977,1.866186829942817,0.0,0.09213743156675802
vane_only,1,adaptive_local,vane_only:atc_rat_pit_p=0.1359548633:atc_rat_pit_d=0.01587689346:atc_ang_pit_p=26.1281888:psc_ne_pos_p=0.6002370262:psc_ne_vel_p=0.9872629602:moving_mass_assist_gain_m_per_Nm=0,vane_only:atc_rat_pit_p=0.1388568164:atc_rat_pit_d=0.01673986557:atc_ang_pit_p=26.8930016:psc_ne_pos_p=0.6133973761:psc_ne_vel_p=0.989231405:moving_mass_assist_gain_m_per_Nm=0,0.06544325591098715,False,0.13595486328125,0.0158768934613626,26.1281888,0.600237026239067,0.9872629601803156,0.0,True,eligible,9.400000000000148,0.06594727517790888,0.01594727517790888,1,2.534999999999946,0.006520941385013135,1.853521952765717,0.0,0.09322377210040242
vane_only,1,adaptive_local,vane_only:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01624494284:atc_ang_pit_p=25.5674528:psc_ne_pos_p=0.6199390671:psc_ne_vel_p=1:moving_mass_assist_gain_m_per_Nm=0,vane_only:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01673556927:atc_ang_pit_p=24.9118496:psc_ne_pos_p=0.6142422741:psc_ne_vel_p=0.9869459053:moving_mass_assist_gain_m_per_Nm=0,0.042689385880765984,True,0.14,0.016244942844078653,25.567452800000005,0.6199390670553936,1.0,0.0,True,eligible,9.445000000000155,0.07088107463836124,0.02088107463836124,1,2.439999999999948,0.004917160708911017,1.8817784177734858,0.0,0.09332964447726619
